"Tree","Role","RelativePath","Length","SHA256","Classification"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-matrix.c.d","15689","CA5ABFBE54738CBEF822E6E3571482BFD0212DAB451A2401429DE03E47B77E85","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-matrix.c.o","8368","5161B900BB6ABC8B7F1555A1EE4FE590AB937A55D3EA5110E6EC6C6548F0873A","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-misc.c.d","19084","FD49AD437F4D221B11E1D3E63BA5D07429F998F3170C777FC781B0217799E1D0","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-misc.c.o","54392","C3458549C19DF6F48429A7CCA6CBF508C4028771B97725C738AD9BF5898F77D6","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-periman.c.d","3650","EAF254B08C8F86338FCDCDFFC508B1D431CFE75B7FB6FA3D96FBF4989534320F","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-periman.c.o","33020","57D8C5A40DFC448C2849A956A58CE06288600CDA868AD8FF7A96882E4F3E44D8","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-psram.c.d","15434","F6C2F080701345840645E42901E405F0C051A6286CBA3A492431EE617FB205A9","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-psram.c.o","7276","AFE7DA284496A961211906762E69BECCB24CD736232663D0A962C9EB485E078F","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-rgb-led.c.d","15549","4E129EE87B3998B2B7413D627C19A3FE94F92ABB02357FF3B9648C3F69C934EE","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-rgb-led.c.o","12164","3F913633B89F5132D6CE47A39F1649CEEACBFFDC293657DCE7D39F53F0C27923","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-rmt.c.d","17183","A758B43BDFDED648543429CF5AF39ABF05373D056BFCC4247077A415ECDC4D10","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-rmt.c.o","70268","839FBA15CD0F57632F850672333840BB5CAD1BD2C422A484EDC004B7F5101DCD","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-sigmadelta.c.d","15911","F85DE8462C85A6C2B071BE11C228B4453ACB65B13EED0D339D7DDA0A29CCE5AD","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-sigmadelta.c.o","16792","248F6F4C214C6DA508FFDB04FA2EE4852D0E5325CFAEB3F2E4E80FE919C1DE2E","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-spi.c.d","17814","C383F06BC61C895FDF201769CE6E718FED89FD67522A2EC40CD122CA15A88184","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-spi.c.o","149416","E9D02D098BAFA3B10FF3B3EC485C67576B7EC68FBF60FAA8CBE71C4741B813E5","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-time.c.d","20614","AC741466D9C88F9D4126369E64DD7B4282F6272EC646CCC012C22C5E01751DE4","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-time.c.o","21532","2605292BB1C0312989CA431C4A58AC5B2BC681F0330FE46C1B87FFA5C4BFEF92","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-timer.c.d","15945","29426A8E1606831A688820ACB83EEC1E5CEBF361CE2D97DCB8EE1AF69C437929","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-timer.c.o","34800","2C81DB829F521552422B76D652EB114E3C114BB2E7369850A51C8419C6994B56","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-tinyusb.c.d","420","CA9EEC78FA3F2A8E295A1256160C4684C2DB9F35EF50FCD009DBF9810DD9CB4E","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-tinyusb.c.o","1412","1845CDC689579383E44E583F4EA7BA8B1AA6D0B42A4707C2E4685D1399754C22","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-touch.c.d","543","92E986615C42A159BD3AF5180A21437D6B4F1B4FD6BE80F857361F0AD5BC0D4B","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-touch.c.o","1408","8BCCFF197C3E464707A34430C238918708D9298CA90FF6B548EE7428794E3C2C","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-touch-ng.c.d","15663","746B636C05BF81E1B88B17801B5AB477CFF169CEABB614B27020FBD4C560DE29","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-touch-ng.c.o","57980","68BC871588790D375FAE2BB6409F5956C1F4BD4B69D57B5167A2953DE9972C94","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-uart.c.d","19091","63AF0CD033A4CA88B07DBB1A0E31B1C44D9BF0DA3935B4735ABF7CEE4EE3DB51","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\esp32-hal-uart.c.o","205920","42968693ED5B091F8E3663C8811C097150ACEA97423B82EF34AE8B2D7F2CA312","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\firmware_msc_fat.c.d","417","AE1D12A2B710BA06CADA46DAC654A7BD3CEBC1F0A889FD5370B4A29FA1BCE58B","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\firmware_msc_fat.c.o","35592","D8E3FFC02483777482E0EC4133FC7710853E5A4DD99771B99D6B5CE103C7E79A","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\FirmwareMSC.cpp.d","619","5DB8562B4B85B462E3DA359914255C08A9F28FF470A7F2F27F16A4758B2DAB1D","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\FirmwareMSC.cpp.o","1460","A6D4768D7E9AE4806D687D48F40E390527DB607EE52A0D474482597379D03EF1","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\freertos_stats.cpp.d","9802","B7CFFBC56F2C6E3D30D22FB447F9343B6BB448DC894ABA0786A4E6679EB53746","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\freertos_stats.cpp.o","15272","32E24A85C40547EFDF812DAEE5D0C25AD0D90D0C33662763AFD54353DEDF13A4","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\FunctionalInterrupt.cpp.d","21084","842E886C4655B3BF34D1320EB4C597A6B8BECDAF3151B9A8890016B2AB621B72","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\FunctionalInterrupt.cpp.o","34820","26D29BC280F3EAF627601E553712FFBF72075442F6C85D9CD40503EE276BAFAD","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\HardwareSerial.cpp.d","21088","44C6FA8793D2C54F72463C2C4D87F51410BE4B1EE04B258E42178EF0591BDAEB","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\HardwareSerial.cpp.o","153964","87464D92ED92B91A56550AD98C0A15E8D52C104E59EADFECAC922F058A46FC98","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\HashBuilder.cpp.d","1245","5BE375571F781F14ECD0AFACA820A848715F37DD4F151A9AA5022BF08A669D93","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\HashBuilder.cpp.o","31012","9296FD1A2453F193C6572FAFBD3277F3CC29DD03E896F3282723A911379004E2","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\HEXBuilder.cpp.d","1137","43A84B95D20D808113636BDCF16E6B1FFF47691D797E9A826CF9082A6C085C77","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\HEXBuilder.cpp.o","38632","1538EE6B84462399700C4A6EA8B4396F15AF7BEA1B73EE685BE100F8F3284B0B","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\HWCDC.cpp.d","498","23A43EFC9C53DE0C6E61D0C3D7D3F80EA8A1DE28577C2755158FF761892BF350","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\HWCDC.cpp.o","1448","E4CF08D3897C19A26BD2FF4C85CA92B22F8A15449F99EFCF79D4AACF02435FF5","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\idf_openthread_mpool_wrapper.c.d","442","7BDA02C3DB33D6BE974428FB0F66D810D60FC1B9403CE88440F174E1C14FE533","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\idf_openthread_mpool_wrapper.c.o","1436","6FC941087B6BE2099D9E8DDA586C8CE54B36B10BBA131E41AF1D505D7B7D3BE5","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\IPAddress.cpp.d","13509","86546AAF61D2B970F704872277A39DC1B5222C469EBA86A2B557487570A74F53","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\IPAddress.cpp.o","102268","5AFCE9D278BD9CF43EEFD953BBD39AB44BF70041C4342DB06D0AF41DF05E138D","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\libb64\cdecode.c.d","289","A8FEC1F8014B5ECC2B9E9E67144EF4C7C0D5A3A6D7B8EAEDBD0323BF7D12C010","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\libb64\cdecode.c.o","17744","2663E1A0BFDBFA3456F41BEB60D752B850E8B2E5CFC5C379CE8FD024CC3C5818","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\libb64\cencode.c.d","289","7D34A0587BC95D7B4D9CCD44ED23772C85EC946C8C52E239A069FC1811B2270D","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\libb64\cencode.c.o","15672","A4E42DF436AC45E2B4C77CF2B7237146FB30A22BC914FA2EAE5B1F3A8766B67D","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\MacAddress.cpp.d","21363","3B539E2A2F008C86E992D1A18FB4199B535400ABA790F666C843BD8F5AE27DB8","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\MacAddress.cpp.o","84360","B5AB1552588CE708954C9C43969DD17FEC858EF74CD4F42C6EFBA944A9B6B13C","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\main.cpp.d","22297","D3A8284C974CAA4B3119772224BBD34CBFED829D0F2AE0EDC5811BDFAC549509","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\main.cpp.o","36116","6092C5F23C289A76B03A9A9DC2BD79C0FF39B05F776CB3D55D5DD4F53C6668AE","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\MD5Builder.cpp.d","2204","EA6E5A82AF4157F1EC9593C2EC0DD376BADEEF1D65CEC644ACF7A98A84D4450D","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\MD5Builder.cpp.o","41484","CE4B019C36C980BBFE1F9B05E84B74F75A907C2E87E26CD8E8B27709EB602D3B","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\Print.cpp.d","20942","94C7B659D1A2959FD61D3DEC7F76F1133FDDDA1949C6615C87A31BC2E951D90E","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\Print.cpp.o","112780","FB80328AD349ACEC249F01B8377EEF129F7DDEEB9849737B6C674ED34F533711","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\stdlib_noniso.c.d","1144","9E10ADA27C0F9D69F9D09C9BD37E19AE1A76853FF96F25B0D4A1F46EEC62FA5A","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\stdlib_noniso.c.o","25700","907DADC0A918830737589E40D6E7485A5909608CAF1F3E056445D3D0FFCFE5B9","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\Stream.cpp.d","20944","01DCE6E93D86983B9676EB08672C64584381BFA7D27DA95F6703D4351044FA50","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\Stream.cpp.o","81908","0DA367B206707C0312AD63537713111CCE6AAECE112FCE7C0CFA316056E4AE9B","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\StreamString.cpp.d","21165","4E7AF72DC8F66A66269DAC53F3ED9F253598985FE397EE628861EB54B22855BD","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\StreamString.cpp.o","57988","40FB1BE41C9F8401B40168B594F2F58BDEE004B588CD660071126DDBDAD57E57","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\StringUtils.cpp.d","611","474D91A5A332CACF8AB072C410617C81CB5D26327E7076D40FD0418460651241","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\StringUtils.cpp.o","30172","28DA30236A73AE61ADFB425F1D7D06E15813EA861C0686986C3D949855751A05","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\Tone.cpp.d","21049","EFB158E2A54BA4DFC6444AB937CE33694A586515CD9F1916E36FD6477BCB9E3E","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\Tone.cpp.o","40020","AF7A7122F904646C9F0210B27CC20C434036F77F224725B52680D34D4AAE8B05","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\USB.cpp.d","494","F35EA3A27CAE251A18DDC9417353880ED26F0563E636BCA5988E5A3E25A6D58D","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\USB.cpp.o","1444","74A536651221266CD406692BAEDEA176450A5B9434A7407F3F4232274237C9C0","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\USBCDC.cpp.d","503","3B35623A79023DB74D0C70659F2C5FEC2063644A9B93A37CF819498577CE4EB9","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\USBCDC.cpp.o","1452","17922A5CF66388A9B976DA3EA553DF905ABE1B9A21F2C645EE4B8EB2DC9760D8","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\USBMSC.cpp.d","503","C08E5CB244263044B19F6CD24D1130E4BC0BED45B47CE7E0BBBA03DFDCE85CE7","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\USBMSC.cpp.o","1452","496FC9E6867F6736088BF34A8D32904EF1D5CD391599D1D2B6E0AFCC65E3A680","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\wiring_pulse.c.d","16407","A7D1BA3E1E632EBB30C7C63EB070B0CBA0F4DC599ED1B10B8D07162B878B22AC","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\wiring_pulse.c.o","11656","447ACB4B0153CCCD5344D2B4373E347215C885DB189654CF2045D09806FD26CE","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\wiring_shift.c.d","16407","3949428161E0EFD482093968880571D71063AAF15FB8497FCFB30D378C2216C4","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\wiring_shift.c.o","8548","21BB8AFF1484C48187F2D05A2880757B9E140D7791BCFC99E7F78A9B5772F5F9","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\WMath.cpp.d","3674","4CDAFAC61FA20A950D6BC27747E9E325D7E2817292822C2627E7B211DB79B203","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\WMath.cpp.o","17428","AA3BDFED780039E08728FEBE285048F9B3AB39D7E133D75B5A7F7237D6634E72","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\WString.cpp.d","20946","C4B58A8637DF060FF56A20C29BD75D4D4812BCA7D55FC1C8FB5285C0F31DBFBB","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","core\WString.cpp.o","239168","65855C18D3FB8E8240450887AD1AB32E9FA2CEAFC17771F6F3A02676B60CEC27","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","file_opts","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","SourceOrDocumentation"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","flash_args","217","6A4E4AC1609B2B53F90C60CE7567087CC2143DDCD00DA2F8F27FE7E0F3BA8FE0","SourceOrDocumentation"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","Hydroponic_Device001.ino.bin","938704","D10625584CA79E85E4E0A8BCE650E5BA1019FE9931BB33F98BC228532C315465","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","Hydroponic_Device001.ino.bootloader.bin","25024","F508DFE30F34C2490EC08CAAA96F20DC2853F66A0A92F6FB759B205E82924F29","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","Hydroponic_Device001.ino.elf","12067392","093D570E51EB2E98B90288DA6777DFB1620C4CC96993A228A5A2F5E60323BB4C","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","Hydroponic_Device001.ino.map","14520151","DC633DE892A637DE6C4BFA6531B4DBB6A95F0CB7554EEC651F96411AE22BD601","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","Hydroponic_Device001.ino.merged.bin","4194304","E12A29DCB53F171508CB992D817ED7FAEAD39A68D7E6EF678D9F3F7979C32C01","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","Hydroponic_Device001.ino.partitions.bin","3072","148B959CBFF1C38AA8E1D5C0BA9D612C54997B945E56A63F41223EEF650653A1","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","includes.cache","87114","6B128C5A886F3CD34C16A262A40E893350786B4CE12463FDE0C82944C11BBC0D","SourceOrDocumentation"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries.cache","628","6D7E98751CC2E3020A2CD333AAC50D3975BBC5C87CE145B506C73A322B094C8B","SourceOrDocumentation"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\DallasTemperature\DallasTemperature.cpp.d","21197","72119199C2A5738839434081A3BBCCDDAD7B103C115B27E32C90DBDEE9BB0B36","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\DallasTemperature\DallasTemperature.cpp.libsdetect.d","21120","39B81FDF304C5D606C54529CAA3A047F8A94223E686E550F41101CC5605995B1","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\DallasTemperature\DallasTemperature.cpp.o","149180","8CBD54035D226584582A27767F4DDDBDE0465417BD861821B873B4BB0312D641","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkClient.cpp.d","26686","1D2958DD5CDD11F51C51F350C48DC4C16ED342323177D828A4B08A6D53B67BC8","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkClient.cpp.libsdetect.d","26619","952F5F15D177A94D8E13098B2F50B1EC05D360FE27073EE7952C5491FF9E037B","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkClient.cpp.o","265872","038DED747209BC01D8A9316E6315AF0DE29523FB646EB8653797CACA53CC9DD8","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkEvents.cpp.d","24803","3BD743C3DA75BB30D8ED3BA864B13AF03805CD177BEFDC56569793519CDD2F9D","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkEvents.cpp.libsdetect.d","24736","B77F7124361BDFDAEC4F0D58FAC1B95CDEC755765F71219EED6168EB934A373B","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkEvents.cpp.o","416220","E70548429A8560E7EE02CB7DB93B37EC91997E9CE8CD253324E422742CBF83F8","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkInterface.cpp.d","26622","C8D10833D222F9E4FBD4967A46203DC714EACF218BE4DE99944B27C1F6D19221","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkInterface.cpp.libsdetect.d","26555","2CBF46EFCBD450CC33692EA1E4557E825946D0EFC0F07028EB6B08B687AF7245","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkInterface.cpp.o","217288","B2411591454B65908E185D07507C28356AB5CA9AC97BAD6F0B2CBF49CF72582E","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkManager.cpp.d","27206","74B0A84203E48368D1A68D89B9569E2B1E631B1241103F22BC40758DF7A5D15B","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkManager.cpp.libsdetect.d","27139","F9D2907826423EF34ED0CC9D1D48EA23C866CDB830286EAE0EBC8E82AA3A520F","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkManager.cpp.o","123104","11FFEBBB137C895EF353212BFBE4B3C0E62EF2DC3D02E0175E26F6584266BC28","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkServer.cpp.d","23298","24E4FF83D821AB524EA4A5BD12364217A0AE63355EBD994C53ACAA1159B4BA58","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkServer.cpp.libsdetect.d","23231","6CA6F4FDCC6C1DEF8500C4AFA04D766AB91F9688F05DD30C19C3895C7F132156","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkServer.cpp.o","64808","2F37FBE4F74CFC7E555F54F3587230BDC45A9A6FC3E53133A6F5197873ABD00D","BuildOutput"
"Hydroponic_PHASE22B_STAGE1_BUILD_20260810","Stage 1 firmware build output","libraries\Network\NetworkUdp.cpp.d","23295","F833FD88EFB8861B0F94817E1DA5E91ED77CB6A170EAA3EBBAF7767B448791BD","BuildOutput"
